TF,EDGE_TYPE,ANALYSIS,TARGET,Log2FC,Pvalue,analysis_id,gene_id,gene_name,ANALYSIS_CUTOFF,ANALYSIS_METHOD,CONTROL,DATA_SOURCE/PUBLICATION,DOI,EXPERIMENT_TYPE,GENOTYPE,GROWTH_MEDIUM,GROWTH_PERIOD_DAYS,TECHNOLOGY/METHOD,TISSUE/SAMPLE,TREATMENTS,TREATMENT_TIME
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G58770,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59220,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59310,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59320,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59570,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59670,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G59870,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G60040,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G60100,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G61000,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G61380,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G62020,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G62280,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G62360,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G62520,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G62720,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G63160,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G63820,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G64395,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G65300,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G65390,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G65690,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G66053,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G66620,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G66960,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G18330', '', '1065cdf7-8561-483c-b1ba-60adaad73431')",in vitro:Bound:ampDAP,3068,AT5G67210,,,3068,AT1G18330,EPR1,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,PCR amplified gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G01190,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G01390,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G01790,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G02390,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G03010,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G03850,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G04180,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G07050,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G07180,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G08500,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G09080,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G10810,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G14580,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G20350,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G20440,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G21130,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G21350,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G23390,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G26800,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G29640,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G30190,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G31490,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G32870,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G33720,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G42980,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G45545,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G49405,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G52100,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G52560,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G52790,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G53100,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G57560,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G58170,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G59860,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G60190,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G60750,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G61400,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G62310,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G62510,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G62870,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G63220,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G63530,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G64170,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G64600,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G64660,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G65486,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G65970,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G66060,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G71000,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G71530,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G72330,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G72530,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G72610,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G72760,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G73040,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G73805,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G74770,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G74870,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G76130,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G80150,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT1G80320,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT2G04030,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
"('AT1G32870', '', 'fb7652f5-7549-41d6-a025-bfbdf72d7597')",in vitro:Bound:DAP,2740,AT2G04530,,,2740,AT1G32870,NAC13,Q<0.01,GEM,,O'Malley & Huang Cell 2016,10.1016/j.cell.2016.04.038,Binding,Col-0,,,DAPSeq,gDNA,None,
